main_common_name,Status code,Common Name,genus,species,common_name
,NT,guaranhambira,Parapiptadenia,zehntneri,guaranhambira
,NT,aganbira,Parapiptadenia,zehntneri,aganbira
,NT,guanhambira,Parapiptadenia,zehntneri,guanhambira
woolly milkvetch,LC,woolly locoweed,Astragalus,mollissimus,woolly locoweed;woolly milkvetch
woolly milkvetch,LC,woolly milkvetch,Astragalus,mollissimus,woolly milkvetch;woolly milkvetch
,LC,,Senna,macranthera,
,LC,,Alexa,wachenheimii,
,LC,,Indigofera,trita,
,LC,,Copaifera,langsdorffii,
,NT,,Chamaecrista,urophyllidia,
,EN,,Desmodium,harmsii,
,VU,,Aeschynomene,schindleri,
mountain goldenbanner,LC,mountain goldenbanner,Thermopsis,montana,mountain goldenbanner;mountain goldenbanner
mountain goldenbanner,LC,montane golden-banner,Thermopsis,montana,montane golden-banner;mountain goldenbanner
orange pultenaea,LC,large-flower bush-pea,Pultenaea,euchila,large-flower bush-pea;orange pultenaea
orange pultenaea,LC,orange pultenaea,Pultenaea,euchila,orange pultenaea;orange pultenaea
,LC,tiroler tragant,Astragalus,leontinus,tiroler tragant
,LC,,Dalbergia,parviflora,
,LC,,Enterolobium,schomburgkii,
,LC,,Christia,vespertilionis,
,DD,,Astragalus,abnormalis,
,DD,ao ye huang qi,Astragalus,retusifoliatus,ao ye huang qi
,LC,,Dalbergia,calycina,
yerba del guanaco,LC,yerba del guanaco,Anarthrophyllum,rigidum,yerba del guanaco;yerba del guanaco
yerba del guanaco,LC,mata guanaco,Anarthrophyllum,rigidum,mata guanaco;yerba del guanaco
yerba del guanaco,LC,mata amarilla,Anarthrophyllum,rigidum,mata amarilla;yerba del guanaco
yerba del guanaco,LC,pataguilla,Anarthrophyllum,rigidum,pataguilla;yerba del guanaco
,LC,millettia liang ye,Millettia,nitida,millettia liang ye
wild kidney bean,LC,wild kidney bean,Phaseolus,polystachios,wild kidney bean;wild kidney bean
wild kidney bean,LC,thicket bean,Phaseolus,polystachios,thicket bean;wild kidney bean
wild kidney bean,LC,wild kidneybean,Phaseolus,polystachios,wild kidneybean;wild kidney bean
pale-flower vetch,LC,pale-flower vetch,Vicia,pisiformis,pale-flower vetch;pale-flower vetch
pale-flower vetch,LC,pea vetch,Vicia,pisiformis,pea vetch;pale-flower vetch
pale-flower vetch,LC,erbsen-wicke,Vicia,pisiformis,erbsen-wicke;pale-flower vetch
pale-flower vetch,LC,ertevikke,Vicia,pisiformis,ertevikke;pale-flower vetch
,LC,,Rhynchosia,falconeri,
,LC,,Brachystegia,cynometroides,
poison rope,LC,poison rope,Derris,koolgibberah,poison rope;poison rope
salam,LC,salam,Acacia,ehrenbergiana,salam;salam
spindle milkvetch,LC,egg milkvetch,Astragalus,oophorus,egg milkvetch;spindle milkvetch
spindle milkvetch,LC,spindle milkvetch,Astragalus,oophorus,spindle milkvetch;spindle milkvetch
,LC,,Machaerium,brasiliense,
slender darling-pea,VU,slender swainson,Swainsona,murrayana,slender swainson;slender darling-pea
slender darling-pea,VU,murray swainson-pea,Swainsona,murrayana,murray swainson-pea;slender darling-pea
slender darling-pea,VU,slender darling-pea,Swainsona,murrayana,slender darling-pea;slender darling-pea
,LC,,Bauhinia,pottsii,
,LC,,Tephrosia,eriocarpa,
,LC,,Gompholobium,polyzygum,
mount barney bush pea,VU,mount barney bush pea,Pultenaea,whiteana,mount barney bush pea;mount barney bush pea
,EN,,Astragalus,acetabulosus,
,NT,,Acacia,negrii,
graham's tick-trefoil,LC,graham's tick-trefoil,Desmodium,grahamii,graham's tick-trefoil;graham's tick-trefoil
,LC,,Swartzia,brachyrachis,
,LC,,Tephrosia,brachyodon,
,LC,,Piscidia,grandifolia,
,EN,,Chamaecrista,myrophenges,
,LC,,Astragalus,ervoides,
,LC,,Astragalus,aucheri,
,LC,yin du ji xue teng,Millettia,pulchra,yin du ji xue teng
,LC,,Inga,densiflora,
,LC,,Inga,punctata,
green river milkvetch,LC,green river milkvetch,Astragalus,pubentissimus,green river milkvetch;green river milkvetch
,LC,,Eriosema,longicalyx,
,LC,,Mimosa,bimucronata,
,LC,,Dalbergia,assamica,
,EN,,Derris,polyantha,
whited's milkvetch,CR,whited's milkvetch,Astragalus,sinuatus,whited's milkvetch;whited's milkvetch
,LC,,Senna,spectabilis,
,LC,,Indigofera,caudata,
,LC,,Vicia,lomensis,
,DD,,Astragalus,leucophanus,
,LC,,Mimosa,dolens,
,DD,,Crotalaria,corymbosa,
,LC,,Chamaecrista,desvauxii,
bluebush pea,LC,desert rattlepod,Crotalaria,eremaea,desert rattlepod;bluebush pea
bluebush pea,LC,bluebush pea,Crotalaria,eremaea,bluebush pea;bluebush pea
mallee wattle,LC,mallee wattle,Acacia,montana,mallee wattle;mallee wattle
,LC,,Brachystegia,puberula,
,LC,,Dalbergia,arbutifolia,
,LC,,Indigofera,elliotii,
boorman’s bush-pea,LC,,Pultenaea,setulosa,;boorman’s bush-pea
boorman’s bush-pea,LC,ragged bush-pea,Pultenaea,setulosa,ragged bush-pea;boorman’s bush-pea
tree pultenaea,VU,tree pultenaea,Pultenaea,pinifolia,tree pultenaea;tree pultenaea
brazilian licorice,LC,brazilian licorice,Periandra,mediterranea,brazilian licorice;brazilian licorice
,LC,,Anthonotha,ferruginea,
,CR,,Aeschynomene,ruspoliana,
,LC,,Neochevalierodendron,stephanii,
,LC,,Inga,macrophylla,
codeso del pico,LC,codeso del pico,Adenocarpus,viscosus,codeso del pico;codeso del pico
,LC,,Canavalia,hirsutissima,
,LC,,Mimosa,itatiaiensis,
,DD,,Astragalus,bosbutooensis,
weeping myall,LC,silver-leaf boree,Acacia,pendula,silver-leaf boree;weeping myall
weeping myall,LC,boree,Acacia,pendula,boree;weeping myall
weeping myall,LC,myall,Acacia,pendula,myall;weeping myall
weeping myall,LC,nilyah,Acacia,pendula,nilyah;weeping myall
weeping myall,LC,balaar,Acacia,pendula,balaar;weeping myall
weeping myall,LC,true myall,Acacia,pendula,true myall;weeping myall
weeping myall,LC,weeping myall,Acacia,pendula,weeping myall;weeping myall
aromatic indian breadroot,LC,paradox breadroot,Pediomelum,aromaticum,paradox breadroot;aromatic indian breadroot
aromatic indian breadroot,LC,aromatic scurf-pea,Pediomelum,aromaticum,aromatic scurf-pea;aromatic indian breadroot
aromatic indian breadroot,LC,aromatic indian breadroot,Pediomelum,aromaticum,aromatic indian breadroot;aromatic indian breadroot
guadalupe mescal bean,NT,gypsum necklace,Sophora,gypsophila,gypsum necklace;guadalupe mescal bean
guadalupe mescal bean,NT,guadalupe mescal bean,Sophora,gypsophila,guadalupe mescal bean;guadalupe mescal bean
,DD,,Astragalus,subalpinus,
,LC,,Daviesia,gracilis,
,LC,,Mucuna,imbricata,
,LC,,Macroptilium,bracteatum,
,LC,,Adenolobus,pechuelii,
,LC,,Lotononis,involucrata,
freckled milkvetch,LC,freckled milkvetch,Astragalus,lentiginosus,freckled milkvetch;freckled milkvetch
freckled milkvetch,LC,mottled milkvetch,Astragalus,lentiginosus,mottled milkvetch;freckled milkvetch
,LC,alimboro,Albizia,bernieri,alimboro
,LC,halomboro,Albizia,bernieri,halomboro
,LC,hazomborona,Albizia,bernieri,hazomborona
,LC,morano,Albizia,bernieri,morano
sierra lupine,LC,sierra lupine,Lupinus,grayi,sierra lupine;sierra lupine
gray slender milkvetch,EN,gray slender milkvetch,Astragalus,tener,gray slender milkvetch;gray slender milkvetch
,EN,,Dalbergia,congesta,
,LC,,Adesmia,trijuga,
,DD,,Tephrosia,subnuda,
,LC,,Spatholobus,parviflorus,
blue mountain prairie-clover,LC,blue mountain prairie-clover,Dalea,ornata,blue mountain prairie-clover;blue mountain prairie-clover
,LC,,Lupinus,barkeri,
,DD,,Crotalaria,schmitzii,
,LC,,Bauhinia,ornata,
,LC,,Senna,viminea,
,LC,,Rhynchosia,pyramidalis,
,LC,,Adesmia,aegiceras,
,LC,,Inga,psittacorum,
,VU,,Hammatolobium,kremerianum,
,LC,,Parkia,ulei,
castetter's milkvetch,NT,castetter's milkvetch,Astragalus,castetteri,castetter's milkvetch;castetter's milkvetch
,LC,,Mimosa,modesta,
yellow candlebush,LC,yellow candlebush,Senna,bicapsularis,yellow candlebush;yellow candlebush
yellow candlebush,LC,rambling senna,Senna,bicapsularis,rambling senna;yellow candlebush
yellow candlebush,LC,christmas bush,Senna,bicapsularis,christmas bush;yellow candlebush
yellow candlebush,LC,money bush,Senna,bicapsularis,money bush;yellow candlebush
,LC,,Indigofera,hofmanniana,
,LC,,Ononis,antennata,
,LC,,Dalbergia,louisii,
mulga,LC,mulga,Acacia,aneura,mulga;mulga
,LC,,Cicer,oxyodon,
,DD,,Tephrosia,barbatala,
,NT,,Bauhinia,diphylla,
,VU,,Senna,multifoliolata,
,LC,,Millettia,macroura,
california indigobush,LC,false indigo,Amorpha,californica,false indigo;california indigobush
california indigobush,LC,california indigobush,Amorpha,californica,california indigobush;california indigobush
,LC,,Argyrolobium,vaginiferum,
,LC,,Indigofera,kerstingii,
,VU,,Mimosa,domingensis,
,LC,,Chamaecrista,rigidifolia,
,LC,,Chamaecrista,ensiformis,
copper mine milkvetch,LC,copper mine milkvetch,Astragalus,cobrensis,copper mine milkvetch;copper mine milkvetch
,LC,,Crotalaria,uncinella,
,DD,,Leptoderris,mildbraedii,
,LC,,Derris,acuminata,
,DD,,Mimosa,brachystachya,
,LC,,Astragalus,balfourianus,
,CR,,Chamaecrista,seticrenata,
,LC,,Mimosa,gracilis,
madeira dyer's greenweed,LC,madeira dyer's greenweed,Genista,maderensis,madeira dyer's greenweed;madeira dyer's greenweed
madeira dyer's greenweed,LC,piorno,Genista,maderensis,piorno;madeira dyer's greenweed
,LC,,Adesmia,pungens,
,VU,,Rhynchosia,heynei,
,EN,,Brongniartia,guerrerensis,
,LC,,Astragalus,cephalotes,
lancewood,LC,lancewood,Acacia,petraea,lancewood;lancewood
,LC,,Clitoria,hanceana,
,LC,,Acacia,hydaspica,
,DD,,Astragalus,plebejus,
,LC,,Diplotropis,triloba,
,LC,,Desmodium,salicifolium,
smallflowered milkvetch,LC,smallflowered milkvetch,Astragalus,nuttallianus,smallflowered milkvetch;smallflowered milkvetch
smallflowered milkvetch,LC,turkey-peas,Astragalus,nuttallianus,turkey-peas;smallflowered milkvetch
,LC,,Indigofera,asperifolia,
,LC,,Indigofera,conjugata,
,LC,,Inga,polita,
,LC,,Vigna,dalzelliana,
,DD,,Astragalus,langtangensis,
,DD,,Fordia,nivea,
ocala vetch,NT,ocala vetch,Vicia,ocalensis,ocala vetch;ocala vetch
,NT,,Bauhinia,merrilliana,
,LC,,Dioclea,fimbriata,
,DD,,Mimosa,kuhlmannii,
,LC,,Lysiloma,acapulcense,
,DD,,Dalbergia,menoeides,
,LC,,Crotalaria,heidmannii,
bristly locust,LC,bristly locust,Robinia,hispida,bristly locust;bristly locust
bristly locust,LC,rose acacia,Robinia,hispida,rose acacia;bristly locust
,NT,,Astragalus,atricapillus,
curved bush-pea,NT,curved bush-pea,Pultenaea,echinula,curved bush-pea;curved bush-pea
,LC,buuxah,Tephrosia,dura,buuxah
,CR,,Chamaecrista,souzana,
,LC,,Daviesia,squarrosa,
,LC,,Desmodium,amethystinum,
,LC,,Crotalaria,griseofusca,
,LC,,Phaseolus,xanthotrichus,
,LC,,Dalea,scandens,
,DD,,Oxytropis,zemuensis,
,NT,,Mimosa,dryandroides,
,CR,,Mimosa,morongii,
,LC,,Deguelia,scandens,
,LC,,Rhynchotropis,marginata,
,LC,,Bauhinia,glauca,
,LC,,Labichea,rupestris,
,LC,,Diphysa,occidentalis,
,LC,,Hymenaea,oblongifolia,
,LC,,Mimosa,albolanata,
,LC,,Poiretia,latifolia,
,LC,,Crotalaria,scabrella,
silky jackbean,LC,dralawa,Canavalia,sericea,dralawa;silky jackbean
silky jackbean,LC,feseka sea,Canavalia,sericea,feseka sea;silky jackbean
silky jackbean,LC,lautolu,Canavalia,sericea,lautolu;silky jackbean
silky jackbean,LC,silky jackbean,Canavalia,sericea,silky jackbean;silky jackbean
,LC,,Zornia,brevipes,
,EN,,Lamprolobium,grandiflorum,
yellow darling pea,LC,yellow darling pea,Swainsona,laxa,yellow darling pea;yellow darling pea
yellow darling pea,LC,yellow swainson-pea,Swainsona,laxa,yellow swainson-pea;yellow darling pea
,LC,,Swartzia,panacoco,
,LC,,Lonchocarpus,caudatus,
winged pea,LC,winged pea,Lotus,tetragonolobus,winged pea;winged pea
,LC,,Indigofera,charlierana,
,LC,,Indigofera,linifolia,
tavernon montagne,VU,coy,Mora,ekmanii,coy;tavernon montagne
tavernon montagne,VU,col,Mora,ekmanii,col;tavernon montagne
tavernon montagne,VU,tavernon montagne,Mora,ekmanii,tavernon montagne;tavernon montagne
tavernon montagne,VU,coi,Mora,ekmanii,coi;tavernon montagne
tavernon montagne,VU,tabernon montagne,Mora,ekmanii,tabernon montagne;tavernon montagne
,LC,,Desmodium,microphyllum,
,LC,,Macrolobium,gracile,
,LC,teloravy,Crotalaria,capuronii,teloravy
,LC,sarivonga,Crotalaria,capuronii,sarivonga
,LC,santatra,Crotalaria,capuronii,santatra
,LC,,Ononis,tournefortii,
,LC,,Rhynchosia,nelsonii,
,LC,,Gompholobium,viscidulum,
,LC,,Platymiscium,dimorphandrum,
hairy bushclover,LC,hairy lespedeza,Lespedeza,hirta,hairy lespedeza;hairy bushclover
hairy bushclover,LC,hairy bushclover,Lespedeza,hirta,hairy bushclover;hairy bushclover
,DD,,Astragalus,orthocarpoides,
,LC,,Indigofera,roseo-caerulea,
,EN,,Mimosa,longipes,
,NT,,Hedysarum,flexuosum,
king's lupine,LC,king's lupine,Lupinus,kingii,king's lupine;king's lupine
,LC,,Indigofera,melanadenia,
,LC,,Senna,tonduzii,
dwarf white milkvetch,LC,dwarf white milkvetch,Astragalus,didymocarpus,dwarf white milkvetch;dwarf white milkvetch
texas bluebonnet,LC,texas bluebonnet,Lupinus,texensis,texas bluebonnet;texas bluebonnet
pointedleaf trefoil,LC,large tick-trefoil,Desmodium,glutinosum,large tick-trefoil;pointedleaf trefoil
pointedleaf trefoil,LC,pointedleaf trefoil,Desmodium,glutinosum,pointedleaf trefoil;pointedleaf trefoil
stinking prairie-clover,LC,pussyfoot,Dalea,obovata,pussyfoot;stinking prairie-clover
stinking prairie-clover,LC,stinking prairie-clover,Dalea,obovata,stinking prairie-clover;stinking prairie-clover
,DD,,Caesalpinia,tortuosa,
,LC,,Hovea,ramulosa,
,LC,,Crotalaria,morumbensis,
stony ridge wattle,LC,stony ridge wattle,Acacia,semirigida,stony ridge wattle;stony ridge wattle
,LC,,Dalea,ayavacensis,
,DD,,Indigofera,ancistrocarpa,
rio grande clover,LC,trevo,Trifolium,riograndense,trevo;rio grande clover
rio grande clover,LC,rio grande clover,Trifolium,riograndense,rio grande clover;rio grande clover
,VU,,Sphaerolobium,pubescens,
,NT,,Aeschynomene,venulosa,
slender parrot-pea,VU,slender parrot-pea,Almaleea,capitata,slender parrot-pea;slender parrot-pea
,LC,,Strongylodon,craveniae,
,LC,kijity,Indigofera,bojeri,kijity
,LC,,Dolichos,trinervatus,
,LC,,Lotus,eriosolen,
,NT,,Astragalus,ruscifolius,
,LC,galol,Acacia,bussei,galol
,LC,,Senna,rigida,
,LC,leboi yer,Sesbania,somalensis,leboi yer
mexican kidneywood,LC,kidneywood,Eysenhardtia,polystachya,kidneywood;mexican kidneywood
mexican kidneywood,LC,mexican kidneywood,Eysenhardtia,polystachya,mexican kidneywood;mexican kidneywood
,LC,,Lotus,maroccanus,
,DD,,Genista,parnassica,
,LC,,Tephrosia,villosa,
,LC,,Astragalus,myriacanthus,
,LC,,Abrus,schimperi,
,LC,,Dalbergia,cana,
,DD,,Chamaecrista,caracensis,
colton's milkvetch,LC,colton's milkvetch,Astragalus,coltonii,colton's milkvetch;colton's milkvetch
,DD,,Rhynchosia,nitida,
,LC,rato bakhre ghans,Desmodium,elegans,rato bakhre ghans
horseshoe-vetch,LC,horseshoe-vetch,Hippocrepis,comosa,horseshoe-vetch;horseshoe-vetch
,LC,,Gilletiodendron,mildbraedii,
,DD,astragal ikonnikova,Astragalus,ikonnikovii,astragal ikonnikova
perennial soybean,LC,perennial soybean,Neonotonia,wightii,perennial soybean;perennial soybean
,DD,,Dialium,latifolium,
cornizuelo,EN,cachito,Acacia,allenii,cachito;cornizuelo
cornizuelo,EN,cornizuelo,Acacia,allenii,cornizuelo;cornizuelo
,LC,,Adesmia,papposa,
birdflower rattlepod,LC,parrot pea,Crotalaria,cunninghamii,parrot pea;birdflower rattlepod
birdflower rattlepod,LC,birdflower rattlepod,Crotalaria,cunninghamii,birdflower rattlepod;birdflower rattlepod
birdflower rattlepod,LC,regal birdflower,Crotalaria,cunninghamii,regal birdflower;birdflower rattlepod
birdflower rattlepod,LC,green birdflower,Crotalaria,cunninghamii,green birdflower;birdflower rattlepod
,LC,,Desmodium,metallicum,
,LC,,Crotalaria,micans,
flat-crown albizia,LC,west african albizia,Albizia,adianthifolia,west african albizia;flat-crown albizia
flat-crown albizia,LC,flat-crown albizia,Albizia,adianthifolia,flat-crown albizia;flat-crown albizia
,LC,,Lupinus,pubescens,
,LC,,Tephrosia,paradoxa,
lindheimer's tick-trefoil,LC,lindheimer's tick-trefoil,Desmodium,lindheimeri,lindheimer's tick-trefoil;lindheimer's tick-trefoil
,LC,,Indigofera,schliebenii,
prostrate rattlebox,LC,prostrate rattlebox,Crotalaria,rotundifolia,prostrate rattlebox;prostrate rattlebox
prostrate rattlebox,LC,rabbitbells,Crotalaria,rotundifolia,rabbitbells;prostrate rattlebox
,LC,,Swartzia,picta,
,LC,,Indigofera,hochstetteri,
mogollon vetch,LC,mogollon vetch,Vicia,leucophaea,mogollon vetch;mogollon vetch
thicket trefoil,LC,thicket trefoil,Lotus,aboriginus,thicket trefoil;thicket trefoil
,LC,,Samanea,tubulosa,
,VU,,Millettia,limbutuensis,
,LC,,Ormosia,flava,
,LC,,Cytisus,jankae,
,DD,,Zornia,quilonensis,
valamuerto,LC,valamuerto,Senna,pendula,valamuerto;valamuerto
,NT,,Harpalyce,cubensis,
,LC,,Galactia,glaucescens,
,LC,,Desmodium,vargasianum,
narrowleaf hoary-pea,EN,narrowleaf hoary-pea,Tephrosia,angustissima,narrowleaf hoary-pea;narrowleaf hoary-pea
narrowleaf hoary-pea,EN,devil's shoestring,Tephrosia,angustissima,devil's shoestring;narrowleaf hoary-pea
narrowleaf hoary-pea,EN,narrowleaf hoarypea,Tephrosia,angustissima,narrowleaf hoarypea;narrowleaf hoary-pea
geyer's milkvetch,LC,geyer's milkvetch,Astragalus,geyeri,geyer's milkvetch;geyer's milkvetch
,LC,,Medicago,platycarpa,
,DD,astragal busha,Astragalus,buschiorum,astragal busha
,LC,,Trigonella,grandiflora,
,LC,,Machaerium,scleroxylon,
,LC,,Bussea,massaiensis,
silver-stem lupine,LC,silver-stem lupine,Lupinus,argenteus,silver-stem lupine;silver-stem lupine
silver-stem lupine,LC,silvery lupine,Lupinus,argenteus,silvery lupine;silver-stem lupine
lindley's varied lupine,LC,lindley's varied lupine,Lupinus,variicolor,lindley's varied lupine;lindley's varied lupine
,LC,,Tetrapterocarpon,geayi,
,LC,,Albizia,tulearensis,
,VU,,Chamaecrista,caribaea,
,DD,,Tephrosia,forrestiana,
coastal indigo,LC,coastal indigo,Indigofera,miniata,coastal indigo;coastal indigo
coastal indigo,LC,coast indigo,Indigofera,miniata,coast indigo;coastal indigo
,LC,,Parkia,bicolor,
harrison's milkvetch,NT,harrison's milkvetch,Astragalus,harrisonii,harrison's milkvetch;harrison's milkvetch
,LC,,Brongniartia,lupinoides,
,LC,,Rhynchosia,diversifolia,
,LC,,Genista,tridentata,
,EN,,Dalbergia,peishaensis,
,LC,,Angylocalyx,boutiqueanus,
coonavittra wattle,LC,coonavittra wattle,Acacia,jennerae,coonavittra wattle;coonavittra wattle
mashona fire bean,LC,mashona fire bean,Eriosema,englerianum,mashona fire bean;mashona fire bean
mashona fire bean,LC,blue bush,Eriosema,englerianum,blue bush;mashona fire bean
,LC,tefamila,Gagnebina,commersoniana,tefamila
,LC,alimboro,Gagnebina,commersoniana,alimboro
,LC,famoalambo,Gagnebina,commersoniana,famoalambo
,LC,hafodramena,Gagnebina,commersoniana,hafodramena
,LC,hazondalitra,Gagnebina,commersoniana,hazondalitra
,LC,alomborona,Gagnebina,commersoniana,alomborona
,LC,komy,Gagnebina,commersoniana,komy
,LC,roy,Gagnebina,commersoniana,roy
,LC,pitrpitely,Gagnebina,commersoniana,pitrpitely
,LC,pitepiteka,Gagnebina,commersoniana,pitepiteka
,LC,fandrohody,Gagnebina,commersoniana,fandrohody
,LC,fandriosy,Gagnebina,commersoniana,fandriosy
,DD,,Sophora,longipes,
,LC,,Millettia,borneensis,
inyo milkvetch,NT,inyo locoweed,Astragalus,inyoensis,inyo locoweed;inyo milkvetch
inyo milkvetch,NT,inyo milkvetch,Astragalus,inyoensis,inyo milkvetch;inyo milkvetch
caucasian clover,LC,caucasian clover,Trifolium,caucasicum,caucasian clover;caucasian clover
pagumpa milkvetch,LC,pagumpa milkvetch,Astragalus,ensiformis,pagumpa milkvetch;pagumpa milkvetch
,LC,,Chamaecrista,ciliolata,
,LC,firo,Crotalaria,mahafalensis,firo
,LC,,Inga,marginata,
multi-bloom hoary-pea,LC,multibloom hoarypea,Tephrosia,onobrychoides,multibloom hoarypea;multi-bloom hoary-pea
multi-bloom hoary-pea,LC,multi-bloom hoary-pea,Tephrosia,onobrychoides,multi-bloom hoary-pea;multi-bloom hoary-pea
,DD,,Acacia,hirta,
,LC,,Inga,auristellae,
,LC,,Platypodium,elegans,
,LC,,Adesmia,microphylla,
,LC,,Dalea,elegans,
,LC,,Crotalaria,kipandensis,
,LC,,Swartzia,dolichopoda,
,LC,,Astragalus,koslovii,
,LC,,Mimosa,xanthocentra,
,LC,,Canavalia,macrobotrys,
railhead milkvetch,LC,railhead milkvetch,Astragalus,terminalis,railhead milkvetch;railhead milkvetch
,LC,,Mimosa,pilulifera,
,LC,,Crotalaria,mildbraedii,
,DD,,Aeschynomene,angolensis,
prickly shaggy pea,LC,native holly,Podolobium,ilicifolium,native holly;prickly shaggy pea
prickly shaggy pea,LC,prickly shaggy pea,Podolobium,ilicifolium,prickly shaggy pea;prickly shaggy pea
,LC,,Leptoderris,brachyptera,
,EN,,Ophrestia,unicostata,
,LC,,Chamaecrista,newtonii,
,LC,,Mimosa,balansae,
bean tree,LC,kimberley bauhinia,Bauhinia,cunninghamii,kimberley bauhinia;bean tree
bean tree,LC,jigal tree,Bauhinia,cunninghamii,jigal tree;bean tree
bean tree,LC,bean tree,Bauhinia,cunninghamii,bean tree;bean tree
,LC,,Indigofera,paracapitata,
,LC,,Acacia,riparia,
,DD,,Humularia,ledermannii,
,LC,,Trifolium,wigginsii,
chinese lantern,LC,chinese lantern,Dichrostachys,spicata,chinese lantern;chinese lantern
chinese lantern,LC,prickly bush,Dichrostachys,spicata,prickly bush;chinese lantern
chinese lantern,LC,pied piper bush,Dichrostachys,spicata,pied piper bush;chinese lantern
,LC,,Diphysa,carthagenensis,
,DD,,Tephrosia,seminole,
spiny mallee pea,LC,spiny mallee pea,Templetonia,aculeata,spiny mallee pea;spiny mallee pea
,LC,,Mucuna,canaliculata,
,LC,,Oxytropis,cachemiriana,
,DD,,Kotschya,oubanguiensis,
upright vetch,LC,upright vetch,Vicia,orobus,upright vetch;upright vetch
