,family,genus,species,sub_sp,common_name,range_state,is_tropical,is_coniferous,flag
5275,,Clibadium,sprucei,,,,,,1.0
5276,,Clibadium,subsessilifolium,,,,,,1.0
5277,,Clibadium,websteri,,,,,,1.0
5278,,Clibadium,zakii,,,,,,1.0
5279,,Clidemia,ablusa,,,,,,1.0
5280,,Clidemia,acostae,,,,,,1.0
5281,,Clidemia,adamsii,,,,,,1.0
5282,,Clidemia,asplundii,,,,,,1.0
5283,,Clidemia,campii,,,,,,1.0
5284,,Clidemia,caudata,,,,,,1.0
5285,,Clidemia,crossosepala,,,,,,1.0
5286,,Clidemia,cutucuensis,,,,,,1.0
5287,,Clidemia,ecuadorensis,,,,,,1.0
5288,,Clidemia,imparilis,,,,,,1.0
5289,,Clidemia,longipedunculata,,,,,,1.0
5290,,Clidemia,purpurea,,,,,,1.0
5291,,Cliffortia,arborea,,,,,,1.0
5292,,Clinopodium,capitellatum,,,,,,0.0
5293,,Clinopodium,fasciculatum,,,,,,0.0
5294,,Clinopodium,libanoticum,,micromérie libanaise;lebanischer ysop;shmaiset lubnāniyyah;zoufa lubnan;lebanon savory,,,,1.0
5295,,Clinopodium,mutabile,,,,,,1.0
5296,,Clinosperma,bracteale,,,,,,0.0
5297,,Clinosperma,lanuginosa,,,,,,1.0
5298,,Clinosperma,macrocarpa,,,,,,1.0
5299,,Clinosperma,vaginata,,,,,,1.0
5300,,Clinostigma,exorrhizum,,niuniu,,,,0.0
5301,,Clinostigma,haerestigma,,batha,,,,1.0
5302,,Clinostigma,harlandii,,ngami igh,,,,0.0
5303,,Clinostigma,samoense,,,,,,1.0
5304,,Clinostigma,savoryana,,cabbage palm;arrack tree,,,,1.0
5305,,Clitoria,andrei,,,,,,1.0
5306,,Clitoria,brachystegia,,,,,,1.0
5307,,Clitoria,glaberrima,,,,,,0.0
5308,,Clitoria,hanceana,,,,,,0.0
5309,,Clitoria,kaessneri,,,,,,0.0
5310,,Clitoria,lasciva,,vahimaintilany;famefary;vahitsibarea;vahikapoaka;vahem-boaritsika;famehifarilahy;vahitsikomba;vahimafoaky;famehifary,,,,0.0
5311,,Clitoria,moyobambensis,,,,,,1.0
5312,,Clitoria,polystachya,,,,,,0.0
5313,,Clitoria,sagotii,,,,,,0.0
5314,,Clitoria,woytkowskii,,,,,,1.0
5315,,Clusia,aripoensis,,,,,,1.0
5316,,Clusia,carinata,,,,,,1.0
5317,,Clusia,clarendonensis,,,,,,1.0
5318,,Clusia,croatii,,,,,,1.0
5319,,Clusia,cupulata,,,,,,1.0
5320,,Clusia,dukei,,copé;copei,,,,1.0
5321,,Clusia,havetioides,,,,,,0.0
5322,,Clusia,intertexta,,mountain mangue;mountain mangrove,,,,1.0
5323,,Clusia,longipetiolata,,,,,,1.0
5324,,Clusia,minutiflora,,,,,,1.0
5325,,Clusia,osseocarpa,,,,,,1.0
5326,,Clusia,pauciflora,,,,,,1.0
5327,,Clusia,plurivalvis,,,,,,1.0
5328,,Clusia,polystigma,,,,,,1.0
5329,,Clusia,portlandiana,,,,,,1.0
5330,,Clusia,pseudomangle,,,,,,1.0
5331,,Clusia,skotaster,,,,,,1.0
5332,,Clusia,stenocarpa,,,,,,0.0
5333,,Clusia,tarmensis,,,,,,1.0
5334,,Clusia,tocuchensis,,,,,,1.0
5335,,Clutia,punctata,,,,,,0.0
5336,,Clutia,sessilifolia,,,,,,0.0
5337,,Cneorum,pulverulentum,,leña santa;orijama;leña buena,,,,0.0
5338,,Cneorum,tricoccon,,spurge olive,,,,1.0
5339,,Cnidium,bhutanicum,,,,,,0.0
5340,,Cnidoscolus,fragrans,,,,,,1.0
5341,,Cnidoscolus,matosii,,,,,,1.0
5342,,Cnidoscolus,rangel,,,,,,1.0
5343,,Cobaea,aequatoriensis,,,,,,1.0
5344,,Cobaea,campanulata,,,,,,1.0
5345,,Coccoloba,cholutecensis,,,,,,1.0
5346,,Coccoloba,coriacea,,,,,,1.0
5347,,Coccoloba,dariensis,,,,,,0.0
5348,,Coccoloba,lindaviana,,,,,,1.0
5349,,Coccoloba,matudae,,,,,,1.0
5350,,Coccoloba,nigrescens,,,,,,1.0
5351,,Coccoloba,plumieri,,,,,,0.0
5352,,Coccoloba,proctorii,,,,,,1.0
5353,,Coccoloba,retirensis,,,,,,1.0
5354,,Coccoloba,rugosa,,ortegon,,,,1.0
5355,,Coccoloba,tiliacea,,,,,,1.0
5356,,Coccoloba,troyana,,,,,,1.0
5357,,Cocconerion,minus,,,,,,1.0
5358,,Coccothrinax,borhidiana,,guano,,,,1.0
5359,,Coccothrinax,crinita,"['brevicrinis', 'crinita']","['guano petate', 'guano barbudo', 'guano patate', 'palma petate', 'guano barbudo', 'old man', 'guano patate', 'palma petate', 'guano barbudo', 'old man']",[],,,1.0
5360,,Coccothrinax,ekmanii,,gwenn,,,,1.0
5361,,Coccothrinax,gundlachii,,yuraguana,,,,0.0
5362,,Coccothrinax,inaguensis,,thatch palm,,,,1.0
5363,,Coccothrinax,pauciramosa,,yuraguana;yagaguana vestida;yaraguana,,,,1.0
5364,,Coccothrinax,proctorii,,silver palm;thatch palm,,,,1.0
5365,,Cochlearia,polonica,,warzucha polska;polish scurvy-grass,,,,1.0
5366,,Cochlearia,tatrae,,warzucha tatrzańska;tatra scurvy-grass,,,,1.0
5367,,Cochlospermum,tetraporum,,palo papel;gueñoa;árbol de papel;quéñoa,,,,1.0
5368,Arecaceae,Cocos,nucifera,,,,,0.0,
5369,,Codia,albicans,,,,,,0.0
5370,,Codia,albifrons,,,,,,1.0
5371,,Codia,belepensis,,,,,,1.0
5372,,Codia,discolor,,,,,,0.0
5373,,Codia,ferruginea,,,,,,1.0
5374,,Codia,fusca,,,,,,1.0
5375,,Codia,incrassata,,,,,,0.0
5376,,Codia,jaffrei,,,,,,1.0
5377,,Codia,mackeeana,,,,,,1.0
5378,,Codia,microphylla,,,,,,1.0
5379,,Codia,montana,,,,,,0.0
5380,,Codia,nitida,,,,,,0.0
5381,,Codia,spatulata,,,,,,0.0
5382,,Codia,triverticillata,,,,,,1.0
5383,,Codia,xerophila,,,,,,1.0
5384,,Codonanthe,erubenscens,,,,,,1.0
5385,,Coelachne,minuta,,,,,,0.0
5386,,Coelachne,perpusilla,,,,,,0.0
5387,,Coelidium,villosum,,,,,,1.0
5388,,Coelocarpum,haggierensis,,,,,,1.0
5389,,Coelocarpum,socotranum,,,,,,0.0
5390,Myristicaceae,Coelocaryon,preussii,,,,,0.0,
5391,,Coelorachis,aurita,,,,,,0.0
5392,Malvaceae,Coelostegia,griffithii,,,,,0.0,
5393,,Coffea,affinis,,,,,,1.0
5394,,Coffea,alleizettii,,,,,,1.0
5395,,Coffea,andrambovatensis,,,,,,1.0
5396,,Coffea,anthonyi,,,,,,1.0
5397,,Coffea,bakossii,,,,,,1.0
5398,,Coffea,brevipes,,,,,,0.0
5399,,Coffea,bridsoniae,,,,,,1.0
5400,,Coffea,canephora,,café-robusta;conilon;robustakaffeebaum;robusta coffee;cafeto robusto;robustakaffeestrauch;congo coffeetree;café;café robusta;cafeiro;caféier robuste,,,,0.0
5401,,Coffea,carrissoi,,,,,,1.0
5402,,Coffea,charrieriana,,,,,,1.0
5403,,Coffea,congensis,,kongo-kaffeestrauch;congo coffee,,,,0.0
5404,,Coffea,costatifructa,,,,,,1.0
5405,,Coffea,dactylifera,,yabukula esendi;loseke;kafe kasa keke,,,,1.0
5406,,Coffea,ebracteolata,,,,,,0.0
5407,,Coffea,eugenioides,,mkahawa mwitu;kikwandie,,,,0.0
5408,,Coffea,fadenii,,,,,,1.0
5409,,Coffea,fotsoana,,,,,,1.0
5410,,Coffea,fragilis,,,,,,1.0
5411,,Coffea,gallienii,,,,,,1.0
5412,,Coffea,grevei,,,,,,0.0
5413,,Coffea,heimii,,,,,,1.0
5414,,Coffea,homollei,,,,,,1.0
5415,,Coffea,humbertii,,,,,,0.0
5416,,Coffea,humblotiana,,"caféier de humblot;mouhamba, m'kabouéjou m'titi;kibitsku",,,,1.0
5417,,Coffea,humilis,,,,,,1.0
5418,,Coffea,jumellei,,,,,,1.0
5419,,Coffea,kapakata,,kapakata;kasingo,,,,1.0
5420,,Coffea,kianjavatensis,,,,,,1.0
5421,,Coffea,kimbozensis,,,,,,1.0
5422,,Coffea,kivuensis,,,,,,1.0
5423,,Coffea,lancifolia,,,,,,1.0
5424,,Coffea,lebruniana,,yabukula essendi,,,,0.0
5425,,Coffea,leonimontana,,,,,,1.0
5426,,Coffea,leroyi,,,,,,0.0
5427,,Coffea,liberica,,excelsa coffee;liberica coffee;liberian coffee,,,,0.0
5428,,Coffea,ligustroides,,,,,,1.0
5429,,Coffea,macrocarpa,,,,,,1.0
5430,,Coffea,magnistipula,,,,,,0.0
5431,,Coffea,mangoroensis,,,,,,1.0
5432,,Coffea,mannii,,,,,,0.0
5433,,Coffea,manombensis,,,,,,1.0
5434,,Coffea,mapiana,,,,,,1.0
5435,,Coffea,mauritiana,,,,,,1.0
5436,,Coffea,mayombensis,,,,,,0.0
5437,,Coffea,mcphersonii,,,,,,1.0
5438,,Coffea,melanocarpa,,,,,,1.0
5439,,Coffea,minutiflora,,,,,,1.0
5440,,Coffea,mongensis,,,,,,1.0
5441,,Coffea,montekupensis,,deh a mbine,,,,1.0
5442,,Coffea,mufindiensis,,wild coffee;mkahawa mwitu,,,,0.0
5443,,Coffea,myrtifolia,,,,,,1.0
5444,,Coffea,neoleroyi,,,,,,1.0
5445,,Coffea,perrieri,,,,,,0.0
5446,,Coffea,pocsii,,,,,,1.0
5447,,Coffea,pseudozanguebariae,,,,,,1.0
5448,,Coffea,racemosa,,mozambique coffee;inhambane coffee,,,,1.0
5449,,Coffea,rakotonasoloi,,,,,,1.0
5450,,Coffea,rhamnifolia,,,,,,1.0
5451,,Coffea,sahafaryensis,,,,,,1.0
5452,,Coffea,sakarahae,,,,,,0.0
5453,,Coffea,salvatrix,,mukofi;wild coffee,,,,1.0
5454,,Coffea,sapinii,,,,,,1.0
5455,,Coffea,schliebenii,,,,,,1.0
5456,,Coffea,sessiliflora,,,,,,0.0
5457,,Coffea,stenophylla,,stenophylla coffee;sierra leone-kaffeestrauch;sierra leone coffee;narrow-leaf coffee;highland coffee,,,,1.0
5458,,Coffea,tetragona,,,,,,0.0
5459,,Coffea,togoensis,,,,,,1.0
5460,,Coffea,tricalysioides,,,,,,0.0
5461,,Coffea,tsirananae,,,,,,1.0
5462,,Coffea,vatovavyensis,,,,,,1.0
5463,,Coffea,vianneyi,,,,,,1.0
5464,,Coffea,vohemarensis,,,,,,1.0
5465,,Coffea,zanguebariae,,zanzibar coffee;ibo coffee,,,,1.0
5466,,Coincya,rupestris,,,,,,1.0
5467,Leguminosae,Cojoba,arborea,,,,,0.0,
5468,Leguminosae,Cojoba,rufescens,,,,,,0.0
5469,,Cola,attiensis,,aouchou;aoussou,,,,1.0
5470,,Cola,boxiana,,,,,,1.0
5471,,Cola,bracteata,,,,,,1.0
5472,,Cola,cecidiifolia,,,,,,1.0
5473,,Cola,clavata,,,,,,1.0
5474,,Cola,duparquetiana,,,,,,1.0
5475,,Cola,gigas,,,,,,1.0
5476,,Cola,glabra,,igbere-oko,,,,1.0
5477,,Cola,hypochrysea,,,,,,1.0
5478,,Cola,le-testui,,,,,,1.0
5479,,Cola,lizae,,,,,,0.0
5480,,Cola,lourougnonis,,,,,,1.0
5481,,Cola,lukei,,,,,,1.0
5482,,Cola,metallica,,,,,,1.0
5483,,Cola,mossambicensis,,chinguena;mushidirabungo,,,,1.0
5484,,Cola,nigerica,,shigerekun,,,,1.0
5485,,Cola,octoloboides,,,,,,1.0
5486,,Cola,philipi-jonesii,,,,,,1.0
5487,,Cola,porphyrantha,,mutsamvia,,,,1.0
5488,,Cola,praeacuta,,,,,,1.0
5489,,Cola,reticulata,,,,,,1.0
5490,,Cola,scheffleri,,,,,,1.0
5491,,Cola,semecarpophylla,,,,,,0.0
5492,,Cola,suboppositifolia,,,,,,1.0
5493,,Cola,umbratilis,,tananfrobere,,,,1.0
5494,,Cola,usambarensis,,,,,,1.0
5495,,Colchicum,arenarium,,sand saffron,,,,0.0
5496,,Colchicum,autumnale,,autumn crocus;meadow saffron,,,,0.0
5497,,Colchicum,balansae,,,,,,0.0
5498,,Colchicum,corsicum,,,,,,1.0
5499,,Colchicum,cupanii,,,,,,0.0
5500,,Colchicum,greuteri,,bezvremennik greutera;khlopuz;greuter's colchicum,,,,1.0
5501,,Colchicum,leptanthum,,acıciğdem;güzçiçeği;thin-flowered colchicum,,,,1.0
5502,,Colchicum,mirzoevae,,mirzoeva's merendera;khlopuz;merendera mirzoevoy,,,,1.0
5503,,Colchicum,troodi,,,,,,0.0
5504,,Colea,colei,,bois margoze,,,,1.0
5505,,Colea,seychellarum,,bilenbi maron,,,,1.0
5506,,Coleanthus,subtilis,,coléanthe délicat;scheidenblühgras,,,,0.0
5507,,Coleochloa,domensis,,,,,,1.0
5508,,Coleochloa,virgata,,,,,,1.0
5509,,Coleus,namuliensis,,,,,,0.0
5510,,Colignonia,pentoptera,,,,,,1.0
5511,,Colocasia,esculenta,,wild taro;khoai sọ,,,,0.0
5512,,Colocasia,fallax,,,,,,0.0
5513,,Cololejeunea,azorica,,,,,,0.0
5514,,Cololejeunea,magnilobula,,,,,,1.0
5515,,Colona,poilanei,,chong,,,,0.0
5516,Leguminosae,Colophospermum,mopane,,,,,0.0,
5517,,Colpodium,chionogeiton,,,,,,1.0
5518,,Colpodium,drakensbergense,,,,,,1.0
5519,,Colpodium,hedbergii,,,,,,1.0
5520,,Colpodium,tibeticum,,zang xiao yan gou cao,,,,0.0
5521,,Colpothrinax,wrightii,,palma barrigona;palma barrigona,,,,1.0
5522,,Colubrina,anomala,,,,,,1.0
5523,,Colubrina,hondurensis,,,,,,1.0
5524,,Colubrina,nicholsonii,,,,,,1.0
5525,,Colubrina,obscura,,,,,,1.0
5526,,Colubrina,oppositifolia,,kauila;kauwila,,,,1.0
5527,,Columnea,albiflora,,,,,,1.0
5528,,Columnea,asteroloma,,,,,,1.0
5529,,Columnea,atahualpae,,,,,,1.0
5530,,Columnea,brenneri,,,,,,1.0
5531,,Columnea,capillosa,,,,,,1.0
5532,,Columnea,elongatifolia,,,,,,1.0
5533,,Columnea,eubracteata,,,,,,1.0
5534,,Columnea,flexiflora,,,,,,1.0
5535,,Columnea,katzensteinii,,,,,,1.0
5536,,Columnea,manabiana,,,,,,1.0
5537,,Columnea,mastersonii,,,,,,1.0
5538,,Columnea,ovatifolia,,,,,,1.0
5539,,Columnea,poortmannii,,,,,,1.0
5540,,Columnea,rileyi,,,,,,1.0
5541,,Columnea,rubribracteata,,,,,,1.0
5542,,Columnea,schimpffii,,,,,,1.0
5543,,Columnea,tenensis,,,,,,0.0
5544,,Colvillea,racemosa,,fingoko;sarongaza;sarongazo;colville's glory,,,,0.0
5545,,Comarostaphylis,discolor,,,,,,0.0
5546,,Comarum,palustre,,,,,,0.0
5547,Anisophylleaceae,Combretocarpus,rotundatus,,,,,0.0,1.0
5548,Combretaceae,Combretum,esteriense,,,,,,1.0
5549,Combretaceae,Combretum,hartmannianum,,,,,,1.0
5550,Combretaceae,Combretum,imberbe,,,,,0.0,
5551,Combretaceae,Combretum,mkuzense,,,,,,0.0
5552,Combretaceae,Combretum,petrophilum,,,,,,0.0
5553,Combretaceae,Combretum,rochetianum,,,,,,1.0
5554,Combretaceae,Combretum,tenuipetiolatum,,,,,,1.0
5555,,Commelina,africana,,,,,,0.0
5556,,Commelina,arenicola,,,,,,1.0
5557,,Commelina,bella,,,,,,1.0
5558,,Commelina,benghalensis,,day flower;kanchara,,,,0.0
5559,,Commelina,caroliniana,,,,,,0.0
5560,,Commelina,clavata,,panikanchira;jalapippali;thanneervittan;willow leaved dayflower,,,,0.0
5561,,Commelina,diffusa,,birdbill dayflower;spreading dayflower;creeping day flower;climbing dayflower,,,,0.0
5562,,Commelina,erecta,,slender dayflower;widow's tears day flower;blousel blommetjie;white mouth dayflower;blue commelina,,,,0.0
5563,,Commelina,imberbis,,,,,,0.0
5564,,Commelina,mwatayamvoana,,,,,,1.0
5565,,Commelina,subulata,,,,,,0.0
5566,,Commelina,zigzag,,,,,,1.0
5567,,Commicarpus,heimerlii,,,,,,0.0
5568,,Commicarpus,simonyi,,,,,,0.0
5569,,Commidendrum,gummiferum,,,,,,1.0
5570,,Commidendrum,robustum,,gumwood,,,,1.0
5571,,Commidendrum,rotundifolium,,bastard gumwood,,,,1.0
5572,,Commidendrum,rugosum,,scrubwood,,,,1.0
5573,,Commidendrum,spurium,,false gumwood,,,,1.0
5574,,Commiphora,alata,,,,,,1.0
5575,,Commiphora,albiflora,,,,,,0.0
5576,,Commiphora,campestris,['campestris'],[],[],,,0.0
5577,,Commiphora,chaetocarpa,,,,,,1.0
5578,,Commiphora,ciliata,,habla subba,,,,0.0
5579,,Commiphora,corrugata,,,,,,0.0
5580,,Commiphora,guidottii,,,,,,0.0
5581,,Commiphora,hodai,,,,,,0.0
5582,,Commiphora,mafaidoha,,arofy madinindravina;arofy fotsy;arofy mafaiboa,,,,0.0
5583,,Commiphora,monoica,,,,,,1.0
5584,,Commiphora,obovata,,,,,,0.0
5585,,Commiphora,ornifolia,,,,,,1.0
5586,,Commiphora,parvifolia,,,,,,1.0
5587,,Commiphora,planifrons,,,,,,1.0
5588,,Commiphora,pseudopaolii,,hagersu;agar;hagharsu;lailipai,,,,0.0
5589,,Commiphora,socotrana,,,,,,1.0
5590,,Commiphora,sphaerophylla,,,,,,0.0
5591,,Commiphora,sulcata,,,,,,0.0
5592,,Commiphora,truncata,,,,,,0.0
5593,,Commiphora,unilobata,,,,,,0.0
5594,,Commiphora,wightii,,guggul,,,,1.0
5595,,Comocladia,cordata,,,,,,1.0
5596,,Comocladia,parvifoliola,,,,,,1.0
5597,,Comocladia,velutina,,,,,,0.0
5598,,Conceveiba,macrostachys,,,,,,0.0
5599,,Condaminea,glabrata,,,,,,1.0
5600,,Condaminea,microcarpa,,,,,,1.0
5601,,Connarus,agamae,,,,,,1.0
5602,,Connarus,brachybotryosus,,,,,,1.0
5603,,Connarus,ecuadorensis,,,,,,1.0
5604,,Connarus,popenoei,,,,,,1.0
5605,,Connarus,williamsii,,,,,,1.0
5606,Combretaceae,Conocarpus,erectus,,silver-leaved buttonwood,,,0.0,0.0
5607,Combretaceae,Conocarpus,lancifolius,,,,,,0.0
5608,,Conophytum,halenbergense,,,,,,1.0
5609,,Conostegia,centronioides,,,,,,0.0
5610,,Conostegia,chiriquensis,,,,,,1.0
5611,,Conostegia,extinctoria,,,,,,1.0
5612,,Conostegia,grisebachii,,,,,,1.0
5613,,Conostegia,subprocera,,,,,,1.0
5614,,Conostegia,superba,,,,,,1.0
5615,,Consolea,corallicola,,florida semaphore cactus,,,,1.0
5616,,Consolea,falcata,,,,,,1.0
5617,,Consolea,macracantha,,tuna de cruz;alpargata,,,,0.0
5618,,Consolea,millspaughii,,,,,,0.0
5619,,Consolea,moniliformis,,,,,,0.0
5620,,Consolea,nashii,,,,,,0.0
5621,,Consolea,picardae,,,,,,1.0
5622,,Consolea,rubescens,,,,,,0.0
5623,,Consolea,spinosissima,,,,,,1.0
5624,,Consolida,samia,,,,,,1.0
5625,,Convolvulus,argyrothamnos,,,,,,1.0
5626,,Convolvulus,caput-medusae,,chaparro canario;chaparro,,,,1.0
5627,,Convolvulus,durandoi,,liseron de durand,,,,1.0
5628,,Convolvulus,fernandesii,,,,,,1.0
5629,,Convolvulus,floridus,,guaidil;anuel;guaydil,,,,0.0
5630,,Convolvulus,grantii,,,,,,0.0
5631,,Convolvulus,hildebrandtii,,,,,,0.0
5632,,Convolvulus,lopezsocasii,,corregüelón de famara;corregüela de famara,,,,1.0
5633,,Convolvulus,massonii,,,,,,1.0
5634,,Convolvulus,ruprechtii,,vyunok ruprekhta;ruprecht's bindweed,,,,1.0
5635,,Convolvulus,sarmentosus,,,,,,0.0
5636,,Conyza,clarenceana,,,,,,0.0
5637,,Conyza,feae,,,,,,1.0
5638,,Conyza,mandrarensis,,,,,,1.0
5639,,Conyza,neocandolleana,,,,,,0.0
5640,,Conyza,pannosa,,,,,,1.0
5641,,Conyza,perrieri,,,,,,1.0
5642,,Conyza,schlechtendalii,,,,,,1.0
5643,,Conyza,varia,,,,,,1.0
5644,Leguminosae,Copaifera,epunctata,,,,,,1.0
5645,Leguminosae,Copaifera,langsdorffii,,,,,0.0,0.0
5646,Leguminosae,Copaifera,mildbraedii,,,,,0.0,
5647,Leguminosae,Copaifera,multijuga,,,,,0.0,
5648,Leguminosae,Copaifera,officinalis,,,,,0.0,
5649,Leguminosae,Copaifera,panamensis,,cabimo,,,,1.0
5650,Leguminosae,Copaifera,religiosa,,,,,0.0,
5651,Leguminosae,Copaifera,salikounda,,copaifera;bubinga;entedua,,,0.0,1.0
5652,,Copernicia,baileyana,,guano dulce;yarey;yareyón,,,,0.0
5653,,Copernicia,brittonorum,,yarey;guano yarey;jata de costa,,,,1.0
5654,,Copernicia,ekmanii,,,,,,1.0
5655,,Copernicia,gigas,,barrigón,,,,1.0
5656,,Copernicia,rigida,,,,,,0.0
5657,,Copernicia,tectorum,,,,,,0.0
5658,,Coprosma,benefica,,red berry,,,,1.0
5659,,Coprosma,cookei,,,,,,1.0
5660,,Coprosma,esulcata,,,,,,1.0
5661,,Coprosma,glabrata,,,,,,1.0
5662,,Coprosma,laevigata,,rarotongan coprosma,,,,1.0
5663,,Coprosma,nephelephila,,,,,,0.0
5664,,Coprosma,oliveri,,,,,,1.0
5665,,Coprosma,orohenensis,,,,,,0.0
5666,,Coprosma,pyrifolia,,,,,,1.0
5667,,Coprosma,raiateensis,,,,,,1.0
5668,,Coprosma,rapensis,,red berry,,,,1.0
5669,,Coprosma,reticulata,,,,,,0.0
5670,,Coprosma,taitensis,,,,,,1.0
5671,,Coprosma,wallii,,,,,,1.0
5672,,Coptis,teeta,,,,,,1.0
5673,,Corallodiscus,cooperi,,,,,,1.0
5674,,Corchorus,erodiodes,,,,,,0.0
5675,,Cordeauxia,edulis,,yeheb nut,,,,1.0
5676,Boraginaceae,Cordia,africana,,,,,0.0,
5677,Boraginaceae,Cordia,alliodora,,manjack;cap prieto,,,0.0,0.0
5678,Boraginaceae,Cordia,americana,,,,,0.0,
5679,Boraginaceae,Cordia,anisophylla,,,,,,1.0
5680,Boraginaceae,Cordia,caymanensis,,broadleaf,,,,1.0
5681,Boraginaceae,Cordia,cicatricosa,,,,,,1.0
5682,Boraginaceae,Cordia,collococca,,clammy cherry,,,0.0,0.0
5683,Boraginaceae,Cordia,correae,,,,,,1.0
5684,Boraginaceae,Cordia,croatii,,,,,,1.0
5685,Boraginaceae,Cordia,dichotoma,,,,,0.0,
5686,Boraginaceae,Cordia,dodecandra,,,,,0.0,
5687,Boraginaceae,Cordia,elaeagnoides,,,,,0.0,
5688,Boraginaceae,Cordia,elliptica,,,,,,0.0
5689,Boraginaceae,Cordia,fragrantissima,,,,,0.0,
5690,Boraginaceae,Cordia,gerascanthus,,,,,0.0,
5691,Boraginaceae,Cordia,glabrata,,,,,0.0,
5692,Boraginaceae,Cordia,goeldiana,,,,,0.0,
5693,Boraginaceae,Cordia,harrisii,,,,,,1.0
5694,Boraginaceae,Cordia,laevigata,,cap colorado;mueco;clam cherry,,,,0.0
5695,Boraginaceae,Cordia,leslieae,,,,,,1.0
5696,Boraginaceae,Cordia,leucophlyctis,,,,,,1.0
5697,Boraginaceae,Cordia,mandimbana,,,,,,1.0
5698,Boraginaceae,Cordia,millenii,,ebé;ebe;kyenduru;mzingatti;omo;west african cordia;tweneboa;pooli;akaboa;mkibu;ketumba;drum tree,,,0.0,0.0
5699,Boraginaceae,Cordia,mukuensis,,,,,,1.0
5700,Boraginaceae,Cordia,obovata,,,,,,0.0
5701,Boraginaceae,Cordia,platythyrsa,,ebé;omo;west african cordia;pooli;akaboa;tweneboabere,,,0.0,1.0
5702,Boraginaceae,Cordia,protracta,,,,,,1.0
5703,Boraginaceae,Cordia,ramirezii,,,,,,1.0
5704,Boraginaceae,Cordia,revoluta,,revolute-leafed cordia;laurelillo,,,,1.0
5705,Boraginaceae,Cordia,rickseckeri,,san bartolom,,,,1.0
5706,Boraginaceae,Cordia,rosei,,,,,,1.0
5707,Boraginaceae,Cordia,scouleri,,,,,,1.0
5708,Boraginaceae,Cordia,sebestena,,geiger tree;broadleaf,,,0.0,0.0
5709,Boraginaceae,Cordia,stuhlmannii,,,,,,1.0
5710,Boraginaceae,Cordia,suaveolens,,,,,0.0,
5711,Boraginaceae,Cordia,subcordata,,kenal laut;purnamasada;balu;kanava,,,0.0,0.0
5712,Boraginaceae,Cordia,suckertii,,,,,,0.0
5713,Boraginaceae,Cordia,sulcata,,white manjack,,,,0.0
5714,Boraginaceae,Cordia,tacarcunensis,,,,,,1.0
5715,Boraginaceae,Cordia,trichotoma,,,,,0.0,
5716,Boraginaceae,Cordia,troyana,,,,,,1.0
5717,Boraginaceae,Cordia,valenzuelana,,,,,,1.0
5718,Leguminosae,Cordyla,africana,,,,,0.0,
5719,Leguminosae,Cordyla,densiflora,,,,,,1.0
5720,Leguminosae,Cordyla,haraka,,,,,,1.0
5721,Leguminosae,Cordyla,madagascariensis,,karabo;vaivay;anakaraka;maimbohazo;tsiandalana,,,,0.0
5722,Leguminosae,Cordyla,richardii,,,,,,1.0
5723,Leguminosae,Cordyla,somalensis,,,,,,0.0
5724,,Cordyline,minutiflora,,,,,,1.0
5725,,Coreopsis,rosea,,,,,,1.0
5726,Cornaceae,Cornus,disciflora,,aceitunillo;cintonilla,,,,1.0
5727,Cornaceae,Cornus,florida,,,,,0.0,
5728,Cornaceae,Cornus,mas,,cornelian cherry,,,,0.0
5729,Cornaceae,Cornus,monbeigii,,,,,,1.0
5730,Cornaceae,Cornus,sericea,,,,,,0.0
5731,,Cornutia,obovata,,nigua;palo de nigua;capá jigüerilla,,,,1.0
5732,,Cornutia,thyrsoidea,,,,,,0.0
5733,,Corokia,macrocarpa,,whakataka;hokataka,,,,0.0
5734,,Coronilla,talaverae,,,,,,1.0
5735,,Coronilla,valentina,,mediterranean crown vetch,,,,0.0
5736,,Coronopus,navasii,,mastuerzo de gádor,,,,1.0
5737,,Corrigiola,litoralis,,corrigiola de playas;serghina;corrigiole des grèves;riempjes;corrigiole de passacamins;corriggiola litorale;bekhour-el-barbar;tasserghint;skorem;strapwort,,,,0.0
5738,,Corrigiola,telephiifolia,,quebrantarrastros;serghina;bekhour-el-barbar;corrigiola;corrigiole à feuilles de téléphium;tasserghint;corrigiola perenne,,,,0.0
5739,,Cortaderia,turbaria,,chatham island toe,,,,1.0
5740,,Corydalis,aurantiaca,,,,,,0.0
5741,,Corydalis,calliantha,,,,,,0.0
5742,,Corydalis,filistipes,,seom-hyun-ho-saek,,,,1.0
5743,,Corydalis,gotlandica,,gotländsk nunneört,,,,1.0
5744,,Corydalis,leptantha,,,,,,1.0
5745,,Corydalis,tarkiensis,,tarkian corydalis;khokhlatka tarkinskaya,,,,1.0
5746,,Corylopsis,coreana,,korean winter hazel;hi-eo-ri,,,,1.0
5747,,Corylopsis,pauciflora,,,,,,1.0
5748,Betulaceae,Corylus,americana,,american hazelnut;american hazel;noisertier d’amerique;hazelnut,,,,0.0
5749,Betulaceae,Corylus,avellana,,mediterranean hazel;oresnik pontijskij;turkish hazel;romische hasel;pontische hasel,,,0.0,1.0
5750,Betulaceae,Corylus,chinensis,,chinese hazlenut;hua zhen,,,,1.0
5751,Betulaceae,Corylus,colchica,,colchian hazel;kolkhuri tkhili,,,,1.0
5752,Betulaceae,Corylus,colurna,,turkish hazel,,,0.0,0.0
5753,Betulaceae,Corylus,cornuta,,beaked hazel,,,,0.0
