,entity_id,is_coniferous,sc_name,family
1136,1137,0,Payena maingayi,Sapotaceae
1137,1138,0,Payena obscura,Sapotaceae
1138,1139,0,Peltogyne maranhensis,Leguminosae
1139,1140,0,Peltogyne paniculata,Leguminosae
1140,1141,0,Peltogyne paniculata pubescens,Leguminosae
1141,1142,0,Peltogyne paniculata,Leguminosae
1142,1143,0,Peltogyne porphyrocardia,Leguminosae
1143,1144,0,Peltogyne venosa,Leguminosae
1144,1145,0,Peltophorum dasyrhachis,Leguminosae
1145,1146,0,Peltophorum dubium,Leguminosae
1146,1147,0,Pentace adenophora,Malvaceae
1147,1148,0,Pentace burmanica,Malvaceae
1148,1149,0,Pentace curtisii,Malvaceae
1149,1150,0,Pentace laxiflora,Malvaceae
1150,1151,0,Pentace triptera,Malvaceae
1151,1152,0,Pentaclethra macroloba,Leguminosae
1152,1153,0,Pentaclethra macrophylla,Leguminosae
1153,1154,0,Pentacme contorta,Dipterocarpaceae
1154,1155,0,Pentadesma butyracea,Clusiaceae
1155,1156,0,Pera glabrata,Peraceae
1156,1157,0,Pericopsis elata,Leguminosae
1157,1158,0,Pericopsis mooniana,Leguminosae
1158,1159,0,Peronema canescens,Lamiaceae
1159,1160,0,Persea lingue,Lauraceae
1160,1161,0,Persea odoratissima,Lauraceae
1161,1162,0,Pertusadina eurhyncha,Rubiaceae
1162,1163,0,Petersianthus macrocarpus,Lecythidaceae
1163,1164,0,Phellodendron amurense,Rutaceae
1164,1165,0,Phoebe elongata,Lauraceae
1165,1166,0,Phoebe hainesiana,Lauraceae
1166,1167,0,Phyllarthron madagascariense,Bignoniaceae
1167,1168,0,Phyllostylon rhamnoides,Ulmaceae
1168,1169,0,Piptadeniastrum africanum,Leguminosae
1169,1170,0,Planchonella euphlebia,Sapotaceae
1170,1171,0,Planchonia papuana,Lecythidaceae
1171,1172,0,Planchonia valida,Lecythidaceae
1172,1173,0,Platanus acerifolia,Platanaceae
1173,1174,0,Platanus occidentalis,Platanaceae
1174,1175,0,Platanus orientalis,Platanaceae
1175,1176,0,Platanus hispanica,Platanaceae
1176,1177,0,Plathymenia reticulata,Leguminosae
1177,1178,0,Platonia insignis,Clusiaceae
1178,1179,0,Platymiscium pinnatum,Leguminosae
1179,1180,0,Platymiscium trinitatis,Leguminosae
1180,1181,0,Platymiscium ulei,Leguminosae
1181,1182,0,Platymiscium yucatanum,Leguminosae
1182,1183,0,Poga oleosa,Anisophylleaceae
1183,1184,0,Polyalthia fragrans,Annonaceae
1184,1185,0,Polyalthia oblongifolia,Annonaceae
1185,1186,0,Polyscias ornifolia,Araliaceae
1186,1187,0,Populus alba,Salicaceae
1187,1188,0,Populus balsamifera,Salicaceae
1188,1189,0,Populus canescens,Salicaceae
1189,1190,0,Populus ciliata,Salicaceae
1190,1191,0,Populus deltoides,Salicaceae
1191,1192,0,Populus grandidentata,Salicaceae
1192,1193,0,Populus heterophylla,Salicaceae
1193,1194,0,Populus nigra,Salicaceae
1194,1195,0,Populus tremula,Salicaceae
1195,1196,0,Populus tremuloides,Salicaceae
1196,1197,0,Populus trichocarpa,Salicaceae
1197,1198,0,Poulsenia armata,Moraceae
1198,1199,0,Pouteria alnifolia,Sapotaceae
1199,1200,0,Pouteria altissima,Sapotaceae
1200,1201,0,Pouteria izabalensis,Sapotaceae
1201,1202,0,Pouteria pierrei,Sapotaceae
1202,1203,0,Pradosia schomburgkiana,Sapotaceae
1203,1204,0,Prioria copaifera,Leguminosae
1204,1205,0,Prosopis africana,Leguminosae
1205,1206,0,Prosopis juliflora,Leguminosae
1206,1207,0,Prosopis nigra,Leguminosae
1207,1208,0,Protium altsonii,Burseraceae
1208,1209,0,Protium decandrum,Burseraceae
1209,1210,0,Protium sagotianum,Burseraceae
1210,1211,0,Prunus africana,Rosaceae
1211,1212,0,Prunus avium,Rosaceae
1212,1213,0,Prunus serotina,Rosaceae
1213,1214,0,Prunus turneriana,Rosaceae
1214,1215,0,Pseudobombax ellipticum,Malvaceae
1215,1216,0,Pseudopiptadenia pittieri,Leguminosae
1216,1217,0,Pseudopiptadenia psilostachya,Leguminosae
1217,1218,0,Pseudosindora palustris,Leguminosae
1218,1219,0,Psidium guajava,Myrtaceae
1219,1220,0,Ptaeroxylon obliquum,Rutaceae
1220,1221,0,Pteleopsis hylodendron,Combretaceae
1221,1222,0,Pteleopsis myrtifolia,Combretaceae
1222,1223,0,Pterocarpus acapulcensis,Leguminosae
1223,1224,0,Pterocarpus angolensis,Leguminosae
1224,1225,0,Pterocarpus dalbergioides,Leguminosae
1225,1226,0,Pterocarpus erinaceus,Leguminosae
1226,1227,0,Pterocarpus indicus,Leguminosae
1227,1228,0,Pterocarpus macrocarpus,Leguminosae
1228,1229,0,Pterocarpus marsupium,Leguminosae
1229,1230,0,Pterocarpus officinalis,Leguminosae
1230,1231,0,Pterocarpus rohrii,Leguminosae
1231,1232,0,Pterocarpus santalinus,Leguminosae
1232,1233,0,Pterocarpus soyauxii,Leguminosae
1233,1234,0,Pterocarpus tinctorius,Leguminosae
1234,1235,0,Pterocymbium beccarii,Malvaceae
1235,1236,0,Pterocymbium tinctorium,Malvaceae
1236,1237,0,Pterogyne nitens,Leguminosae
1237,1238,0,Pterospermum acerifolium,Malvaceae
1238,1239,0,Pterospermum canescens,Malvaceae
1239,1240,0,Pterospermum elongatum,Malvaceae
1240,1241,0,Pterospermum javanicum,Malvaceae
1241,1242,0,Pterygota alata,Malvaceae
1242,1243,0,Pterygota bequaertii,Malvaceae
1243,1244,0,Pterygota horsfieldii,Malvaceae
1244,1245,0,Pterygota macrocarpa,Malvaceae
1245,1246,0,Pycnanthus angolensis,Myristicaceae
1246,1247,0,Pyrus communis,Rosaceae
1247,1248,0,Qualea albiflora,Vochysiaceae
1248,1249,0,Qualea coerulea,Vochysiaceae
1249,1250,0,Qualea dinizii,Vochysiaceae
1250,1251,0,Qualea paraensis,Vochysiaceae
1251,1252,0,Qualea parviflora,Vochysiaceae
1252,1253,0,Qualea rosea,Vochysiaceae
1253,1254,0,Quercus acuta,Fagaceae
1254,1255,0,Quercus alba,Fagaceae
1255,1256,0,Quercus arkansana,Fagaceae
1256,1257,0,Quercus bicolor,Fagaceae
1257,1258,0,Quercus cerris,Fagaceae
1258,1259,0,Quercus chrysolepis,Fagaceae
1259,1260,0,Quercus coccinea,Fagaceae
1260,1261,0,Quercus dentata,Fagaceae
1261,1262,0,Quercus falcata,Fagaceae
1262,1263,0,Quercus garryana,Fagaceae
1263,1264,0,Quercus kelloggii,Fagaceae
1264,1265,0,Quercus lobata,Fagaceae
1265,1266,0,Quercus lyrata,Fagaceae
1266,1267,0,Quercus macrocarpa,Fagaceae
1267,1268,0,Quercus michauxii,Fagaceae
1268,1269,0,Quercus mongolica,Fagaceae
1269,1270,0,Quercus mongolica crispula,Fagaceae
1270,1271,0,Quercus mongolica,Fagaceae
1271,1272,0,Quercus montana,Fagaceae
1272,1273,0,Quercus muehlenbergii,Fagaceae
1273,1274,0,Quercus myrsinifolia,Fagaceae
1274,1275,0,Quercus palustris,Fagaceae
1275,1276,0,Quercus petraea,Fagaceae
1276,1277,0,Quercus phillyreoides,Fagaceae
1277,1278,0,Quercus robur,Fagaceae
1278,1279,0,Quercus rubra,Fagaceae
1279,1280,0,Quercus shumardii,Fagaceae
1280,1281,0,Quercus stellata,Fagaceae
1281,1282,0,Quercus velutina,Fagaceae
1282,1283,0,Quercus virginiana,Fagaceae
1283,1284,0,Rapanea melanophloeos,Primulaceae
1284,1285,0,Ravenea louvelii,Arecaceae
1285,1286,0,Ravenea rivularis,Arecaceae
1286,1287,0,Retrophyllum vitiense,Podocarpaceae
1287,1288,0,Rhamnus cathartica,Rhamnaceae
1288,1289,0,Rhizophora mangle,Rhizophoraceae
1289,1290,0,Rhodognaphalon brevicuspe,Malvaceae
1290,1291,0,Rhus typhina,Anacardiaceae
1291,1292,0,Ricinodendron heudelotii,Euphorbiaceae
1292,1293,0,Robinia pseudoacacia,Leguminosae
1293,1294,0,Roseodendron donnell-smithii,Bignoniaceae
1294,1295,0,Roupala cordifolia,Proteaceae
1295,1296,0,Roupala montana,Proteaceae
1296,1297,0,Roupala montana,Proteaceae
1297,1298,0,Roupala paraensis,Proteaceae
1298,1299,0,Sacoglottis cydonioides,Humiriaceae
1299,1300,0,Sacoglottis gabonensis,Humiriaceae
1300,1301,0,Sacoglottis guianensis,Humiriaceae
1301,1302,0,Salix alba,Salicaceae
1302,1303,0,Salix babylonica,Salicaceae
1303,1304,0,Salix caprea,Salicaceae
1304,1305,0,Salix cinerea,Salicaceae
1305,1306,0,Salix eleagnos,Salicaceae
1306,1307,0,Salix humboldtiana,Salicaceae
1307,1308,0,Salix nigra,Salicaceae
1308,1309,0,Salix purpurea,Salicaceae
1309,1310,0,Salix triandra,Salicaceae
1310,1311,0,Salix viminalis,Salicaceae
1311,1312,0,Sali fragilis,Salicaceae
1312,1313,0,Sandoricum koetjape,Meliaceae
1313,1314,0,Sandoricum vidalii,Meliaceae
1314,1315,0,Santalum album,Santalaceae
1315,1316,0,Santiria laevigata,Burseraceae
1316,1317,0,Sapium glandulosum,Euphorbiaceae
1317,1318,0,Sapium haematospermum,Euphorbiaceae
1318,1319,0,Sapium jenmannii,Euphorbiaceae
1319,1320,0,Sapium laurifolium,Euphorbiaceae
1320,1321,0,Sapium laurocerasus,Euphorbiaceae
1321,1322,0,Sapium marmieri,Euphorbiaceae
1322,1323,0,Sapium stylare,Euphorbiaceae
1323,1324,0,Sassafras albidum,Lauraceae
1324,1325,0,Satranala decussilvae,Arecaceae
1325,1326,0,Scaphium linearicarpum,Malvaceae
1326,1327,0,Scaphium longiflorum,Malvaceae
1327,1328,0,Scaphium longipetiolatum,Malvaceae
1328,1329,0,Scaphium macropodum,Malvaceae
1329,1330,0,Scaphium scaphigerum,Malvaceae
1330,1331,0,Schefflera decaphylla,Araliaceae
1331,1332,0,Schefflera morototoni,Araliaceae
1332,1333,0,Schima crenata,Theaceae
1333,1334,0,Schima noronhae,Theaceae
1334,1335,0,Schima wallichii,Theaceae
1335,1336,0,Schinopsis balansae,Anacardiaceae
1336,1337,0,Schinopsis lorentzii,Anacardiaceae
1337,1338,0,Schinopsis quebracho-colorado,Anacardiaceae
1338,1339,0,Schinus molle,Anacardiaceae
1339,1340,0,Schinziophyton rautanenii,Euphorbiaceae
1340,1341,0,Schizolobium amazonicum,Leguminosae
1341,1342,0,Schizolobium parahyba,Leguminosae
1342,1343,0,Sclerocroton integerrimus,Euphorbiaceae
1343,1344,0,Scleronema micranthum,Malvaceae
1344,1345,0,Scorodocarpus borneensis,Olacaceae
1345,1346,0,Scottellia coriacea,Achariaceae
1346,1347,0,Scottellia kamerunensis,Achariaceae
1347,1348,0,Scyphocephalium mannii,Myristicaceae
1348,1349,0,Scytopetalum tieghemii,Lecythidaceae
1349,1350,0,Senna siamea,Leguminosae
1350,1351,0,Serianthes myriadenia,Leguminosae
1351,1352,0,Sextonia rubra,Lauraceae
1352,1353,0,Shirakiopsis elliptica,Euphorbiaceae
1353,1354,0,Shirakiopsis indica,Euphorbiaceae
1354,1355,0,Shorea acuminata,Dipterocarpaceae
1355,1356,0,Shorea acuminatissima,Dipterocarpaceae
1356,1357,0,Shorea albida,Dipterocarpaceae
1357,1358,0,Shorea assamica,Dipterocarpaceae
1358,1359,0,Shorea atrinervosa,Dipterocarpaceae
1359,1360,0,Shorea balangeran,Dipterocarpaceae
1360,1361,0,Shorea balanocarpoides,Dipterocarpaceae
1361,1362,0,Shorea bracteolata,Dipterocarpaceae
1362,1363,0,Shorea brunnescens,Dipterocarpaceae
1363,1364,0,Shorea collina,Dipterocarpaceae
1364,1365,0,Shorea contorta,Dipterocarpaceae
1365,1366,0,Shorea crassa,Dipterocarpaceae
1366,1367,0,Shorea curtisii,Dipterocarpaceae
1367,1368,0,Shorea dasyphylla,Dipterocarpaceae
1368,1369,0,Shorea dealbata,Dipterocarpaceae
1369,1370,0,Shorea exelliptica,Dipterocarpaceae
1370,1371,0,Shorea faguetiana,Dipterocarpaceae
1371,1372,0,Shorea foxworthyi,Dipterocarpaceae
1372,1373,0,Shorea gibbosa,Dipterocarpaceae
1373,1374,0,Shorea glauca,Dipterocarpaceae
1374,1375,0,Shorea guiso,Dipterocarpaceae
1375,1376,0,Shorea havilandii,Dipterocarpaceae
1376,1377,0,Shorea hemsleyana,Dipterocarpaceae
1377,1378,0,Shorea hopeifolia,Dipterocarpaceae
1378,1379,0,Shorea hypochra,Dipterocarpaceae
1379,1380,0,Shorea javanica,Dipterocarpaceae
1380,1381,0,Shorea johorensis,Dipterocarpaceae
1381,1382,0,Shorea kalunti,Dipterocarpaceae
1382,1383,0,Shorea kunstleri,Dipterocarpaceae
1383,1384,0,Shorea laevifolia,Dipterocarpaceae
1384,1385,0,Shorea laevis,Dipterocarpaceae
1385,1386,0,Shorea lamellata,Dipterocarpaceae
1386,1387,0,Shorea lepidota,Dipterocarpaceae
1387,1388,0,Shorea leprosula,Dipterocarpaceae
1388,1389,0,Shorea leptoclados,Dipterocarpaceae
1389,1390,0,Shorea leptoderma,Dipterocarpaceae
1390,1391,0,Shorea longipetala,Dipterocarpaceae
1391,1392,0,Shorea macrantha,Dipterocarpaceae
1392,1393,0,Shorea macroptera,Dipterocarpaceae
1393,1394,0,Shorea materialis,Dipterocarpaceae
1394,1395,0,Shorea maxwelliana,Dipterocarpaceae
1395,1396,0,Shorea multiflora,Dipterocarpaceae
1396,1397,0,Shorea negrosensis,Dipterocarpaceae
1397,1398,0,Shorea ochrophloia,Dipterocarpaceae
1398,1399,0,Shorea ovaIis,Dipterocarpaceae
1399,1400,0,Shorea ovata,Dipterocarpaceae
1400,1401,0,Shorea parvifolia,Dipterocarpaceae
1401,1402,0,Shorea pauciflora,Dipterocarpaceae
1402,1403,0,Shorea plagata,Dipterocarpaceae
1403,1404,0,Shorea platyclados,Dipterocarpaceae
1404,1405,0,Shorea quadrinervis,Dipterocarpaceae
1405,1406,0,Shorea resina-nigra,Dipterocarpaceae
1406,1407,0,Shorea roxburghii,Dipterocarpaceae
1407,1408,0,Shorea rugosa,Dipterocarpaceae
1408,1409,0,Shorea seminis,Dipterocarpaceae
1409,1410,0,Shorea singkawang,Dipterocarpaceae
1410,1411,0,Shorea smithiana,Dipterocarpaceae
1411,1412,0,Shorea stellata,Dipterocarpaceae
1412,1413,0,Shorea submontana,Dipterocarpaceae
1413,1414,0,Shorea sumatrana,Dipterocarpaceae
1414,1415,0,Shorea superba,Dipterocarpaceae
1415,1416,0,Sideroxylon obtusifolium,Sapotaceae
1416,1417,0,Simarouba amara,Simaroubaceae
1417,1418,0,Simira salvadorensis,Rubiaceae
1418,1419,0,Sindora bruggemanii,Leguminosae
1419,1420,0,Sindora coriacea,Leguminosae
1420,1421,0,Sindora javanica,Leguminosae
1421,1422,0,Sindora leiocarpa,Leguminosae
1422,1423,0,Sindora siamensis,Leguminosae
1423,1424,0,Sindora supa,Leguminosae
1424,1425,0,Sindora velutina,Leguminosae
1425,1426,0,Sindora wallichii,Leguminosae
1426,1427,0,Sinopodophyllum hexandrum,Berberidaceae
1427,1428,0,Siphonodon australis,Celastraceae
1428,1429,0,Sorbus aria,Rosaceae
1429,1430,0,Sorbus aucuparia,Rosaceae
1430,1431,0,Sorbus intermedia,Rosaceae
1431,1432,0,Sorbus torminalis,Rosaceae
1432,1433,0,Spathodea campanulata,Bignoniaceae
1433,1434,0,Spirostachys africana,Euphorbiaceae
1434,1435,0,Spondias mombin,Anacardiaceae
1435,1436,0,Staudtia kamerunensis,Myristicaceae
1436,1437,0,Staudtia kamerunensis,Myristicaceae
1437,1438,0,Staudtia gabonensis,Myristicaceae
1438,1439,0,Sterculia apetala,Malvaceae
1439,1440,0,Sterculia ceramica,Malvaceae
1440,1441,0,Sterculia conwentzii,Malvaceae
1441,1442,0,Sterculia oblonga,Malvaceae
1442,1443,0,Sterculia pruriens,Malvaceae
1443,1444,0,Sterculia rhinopetala,Malvaceae
1444,1445,0,Sterculia rugosa,Malvaceae
1445,1446,0,Sterculia vitiensis,Malvaceae
1446,1447,0,Strombosia glaucescens,Olacaceae
1447,1448,0,Strombosia pustulata,Olacaceae
1448,1449,0,Swartzia benthamiana,Leguminosae
1449,1450,0,Swartzia cubensis,Leguminosae
1450,1451,0,Swartzia leiocalycina,Leguminosae
1451,1452,0,Swartzia panacoco,Leguminosae
1452,1453,0,Sweetia fruticosa,Leguminosae
1453,1454,0,Swietenia humilis,Meliaceae
1454,1455,0,Swietenia macrophylla,Meliaceae
1455,1456,0,Swietenia mahagoni,Meliaceae
1456,1457,0,Swintonia floribunda,Anacardiaceae
1457,1458,0,Swintonia schwenckii,Anacardiaceae
1458,1459,0,Swintonia spicifera,Anacardiaceae
1459,1460,0,Sympetalandra densiflora,Leguminosae
1460,1461,0,Symphonia globulifera,Clusiaceae
1461,1462,0,Symplocos martinicensis,Symplocaceae
1462,1463,0,Syncarpia glomulifera,Myrtaceae
1463,1464,0,Syringa vulgaris,Oleaceae
1464,1465,0,Syzygium buettnerianum,Myrtaceae
1465,1466,0,Syzygium cumini,Myrtaceae
1466,1467,0,Syzygium dyerianum,Myrtaceae
1467,1468,0,Syzygium eugenioides,Myrtaceae
1468,1469,0,Syzygium kuranda,Myrtaceae
1469,1470,0,Syzygium suborbiculare,Myrtaceae
1470,1471,0,Tabebuia insignis,Bignoniaceae
1471,1472,0,Tabebuia pallida,Bignoniaceae
1472,1473,0,Tabebuia rosea,Bignoniaceae
1473,1474,0,Tachigali myrmecophila,Leguminosae
1474,1475,0,Tachigali paniculata,Leguminosae
1475,1476,0,Tamarindus indica,Leguminosae
1476,1477,0,Tambourissa thouvenotii,Monimiaceae
1477,1478,0,Tapirira guianensis,Anacardiaceae
1478,1479,0,Tarrietia densiflora,Malvaceae
1479,1480,0,Tarrietia sylvatica,Malvaceae
1480,1481,0,Tarrietia utilis,Malvaceae
1481,1482,0,Tectona grandis,Lamiaceae
1482,1483,0,Terminalia alata,Combretaceae
1483,1484,0,Terminalia amazonia,Combretaceae
1484,1485,0,Terminalia arjuna,Combretaceae
1485,1486,0,Terminalia bellirica,Combretaceae
1486,1487,0,Terminalia bialata,Combretaceae
1487,1488,0,Terminalia brassii,Combretaceae
1488,1489,0,Terminalia calamansanay,Combretaceae
1489,1490,0,Terminalia catappa,Combretaceae
1490,1491,0,Terminalia celebica,Combretaceae
1491,1492,0,Terminalia chebula,Combretaceae
1492,1493,0,Terminalia complanata,Combretaceae
1493,1494,0,Terminalia guyanensis,Combretaceae
1494,1495,0,Terminalia ivorensis,Combretaceae
1495,1496,0,Terminalia macroptera,Combretaceae
1496,1497,0,Terminalia microcarpa,Combretaceae
1497,1498,0,Terminalia nitens,Combretaceae
1498,1499,0,Terminalia oblonga,Combretaceae
1499,1500,0,Terminalia paniculata,Combretaceae
1500,1501,0,Terminalia procera,Combretaceae
1501,1502,0,Terminalia solomonensis,Combretaceae
1502,1503,0,Terminalia superba,Combretaceae
1503,1504,0,Terminalia tomentosa,Combretaceae
1504,1505,0,Tessmannia africana,Leguminosae
1505,1506,0,Testulea gabonensis,Ochnaceae
1506,1507,0,Tetraberlinia bifoliolata,Leguminosae
1507,1508,0,Tetraberlinia tubmaniana,Leguminosae
1508,1509,0,Tetragastris altissima,Burseraceae
1509,1510,0,Tetragastris panamensis,Burseraceae
1510,1511,0,Tetrameles nudiflora,Tetramelaceae 
1511,1512,0,Tetramerista glabra,Tetrameristaceae
1512,1513,0,Tetrapleura tetraptera,Leguminosae
1513,1514,0,Thespesia populnea,Malvaceae
1514,1515,0,Tieghemella africana,Sapotaceae
1515,1516,0,Tieghemella heckelii,Sapotaceae
1516,1517,0,Tilia americana,Malvaceae
1517,1518,0,Tilia cordata,Malvaceae
1518,1519,0,Tilia glabra,Malvaceae
1519,1520,0,Tilia platyphyllos,Malvaceae
1520,1521,0,Tilia europaea,Malvaceae
1521,1522,0,Tipuana tipu,Leguminosae
1522,1523,0,Toona calantas,Meliaceae
1523,1524,0,Toona ciliata,Meliaceae
1524,1525,0,Toona sureni,Meliaceae
1525,1526,0,Trema orientalis,Cannabaceae
1526,1527,0,Triadica cochinchinensis,Euphorbiaceae
1527,1528,0,Triplaris weigeltiana,Polygonaceae
1528,1529,0,Triplochiton scleroxylon,Malvaceae
1529,1530,0,Tristaniopsis decorticata,Myrtaceae
1530,1531,0,Trochodendron aralioides,Trochodendraceae
1531,1532,0,Turpinia ovalifolia,Staphyleaceae
1532,1533,0,Turraeanthus africana,Meliaceae
1533,1534,0,Uapaca guineensis,Phyllanthaceae
1534,1535,0,Uapaca heudelotii,Phyllanthaceae
1535,1536,0,Ulmus alata,Ulmaceae
1536,1537,0,Ulmus americana,Ulmaceae
1537,1538,0,Ulmus campestris,Ulmaceae
1538,1539,0,Ulmus crassifolia,Ulmaceae
1539,1540,0,Ulmus glabra,Ulmaceae
1540,1541,0,Ulmus hollandica,Ulmaceae
1541,1542,0,Ulmus laevis,Ulmaceae
1542,1543,0,Ulmus minor,Ulmaceae
1543,1544,0,Ulmus pumila,Ulmaceae
1544,1545,0,Ulmus rubra,Ulmaceae
1545,1546,0,Ulmus thomasii,Ulmaceae
1546,1547,0,Umbellularia californica,Lauraceae
1547,1548,0,Upuna borneensis,Dipterocarpaceae
1548,1549,0,Vatairea guianensis,Leguminosae
1549,1550,0,Vatica rassak,Dipterocarpaceae
1550,1551,0,Vatica scaphula,Dipterocarpaceae
1551,1552,0,Vatica tonkinensis,Dipterocarpaceae
1552,1553,0,Virola albidiflora,Myristicaceae
1553,1554,0,Virola carinata,Myristicaceae
1554,1555,0,Virola elongata,Myristicaceae
1555,1556,0,Virola flexuosa,Myristicaceae
1556,1557,0,Virola gardneri,Myristicaceae
1557,1558,0,Virola koschnyi,Myristicaceae
1558,1559,0,Virola michelii,Myristicaceae
1559,1560,0,Virola multicostata,Myristicaceae
1560,1561,0,Virola pavonis,Myristicaceae
1561,1562,0,Virola sebifera,Myristicaceae
1562,1563,0,Virola surinamensis,Myristicaceae
1563,1564,0,Vitex cofassus,Lamiaceae
1564,1565,0,Vitex doniana,Lamiaceae
1565,1566,0,Vitex gaumeri,Lamiaceae
1566,1567,0,Vitex glabrata,Lamiaceae
1567,1568,0,Vitex micrantha,Lamiaceae
1568,1569,0,Vitex parviflora,Lamiaceae
1569,1570,0,Vitex phaeotricha,Lamiaceae
1570,1571,0,Vitex pinnata,Lamiaceae
1571,1572,0,Vitex quinata,Lamiaceae
1572,1573,0,Vitex triflora,Lamiaceae
1573,1574,0,Vitex turczaninowii,Lamiaceae
1574,1575,0,Vitex vestita,Lamiaceae
1575,1576,0,Vochysia citrifolia,Vochysiaceae
1576,1577,0,Vochysia densiflora,Vochysiaceae
1577,1578,0,Vochysia divergens,Vochysiaceae
1578,1579,0,Vochysia diversa,Vochysiaceae
1579,1580,0,Vochysia duquei,Vochysiaceae
1580,1581,0,Vochysia ferruginea,Vochysiaceae
1581,1582,0,Vochysia guatemalensis,Vochysiaceae
1582,1583,0,Vochysia guianensis,Vochysiaceae
1583,1584,0,Vochysia lanceolata,Vochysiaceae
1584,1585,0,Vochysia leguiana,Vochysiaceae
1585,1586,0,Vochysia lehmannii,Vochysiaceae
1586,1587,0,Vochysia maxima,Vochysiaceae
1587,1588,0,Vochysia obidensis,Vochysiaceae
1588,1589,0,Vochysia obscura,Vochysiaceae
1589,1590,0,Vochysia schomburgkii,Vochysiaceae
1590,1591,0,Vochysia tetraphylla,Vochysiaceae
1591,1592,0,Vochysia tomentosa,Vochysiaceae
1592,1593,0,Vouacapoua americana,Leguminosae
1593,1594,0,Vouacapoua macropetala,Leguminosae
1594,1595,0,Wallaceodendron celebicum,Leguminosae
1595,1596,0,Warburgia ugandensis,Canellaceae
1596,1597,0,Weinmannia trichosperma,Cunoniaceae
1597,1598,0,Wrightia arborea,Apocynaceae
1598,1599,0,Wrightia pubescens,Apocynaceae
1599,1600,0,Xanthophyllum excelsum,Polygalaceae
1600,1601,0,Xanthophyllum papuanum,Polygalaceae
1601,1602,0,Xylia xylocarpa,Leguminosae
1602,1603,0,Xylocarpus granatum,Meliaceae
1603,1604,0,Xylocarpus moluccensis,Meliaceae
1604,1605,0,Zanthoxylum caribaeum,Rutaceae
1605,1606,0,Zanthoxylum flavum,Rutaceae
1606,1607,0,Zanthoxylum gilletii,Rutaceae
1607,1608,0,Zanthoxylum heitzii,Rutaceae
1608,1609,0,Zanthoxylum rhetsa,Rutaceae
1609,1610,0,Zanthoxylum riedelianum,Rutaceae
1610,1611,0,Zelkova serrata,Ulmaceae
1611,1612,0,Zollernia paraensis,Leguminosae
1612,1613,0,Zygia racemosa,Leguminosae
1613,1614,1,Agathis alba,Araucariaceae
1614,1615,1,Agathis australis,Araucariaceae
1615,1616,1,Agathis borneensis,Araucariaceae
1616,1617,1,Agathis dammara,Araucariaceae
1617,1618,1,Agathis macrophylla,Araucariaceae
1618,1619,1,Agathis moorei,Araucariaceae
1619,1620,1,Agathis philippinensis,Araucariaceae
1620,1621,1,Agathis robusta,Araucariaceae
1621,1622,1,Araucaria angustifolia,Araucariaceae
1622,1623,1,Araucaria araucana,Araucariaceae
1623,1624,1,Araucaria bidwillii,Araucariaceae
1624,1625,1,Araucaria columnaris,Araucariaceae
1625,1626,1,Araucaria cunninghamii,Araucariaceae
1626,1627,1,Araucaria hunsteinii,Araucariaceae
1627,1628,1,Callitris columellaris,Cupressaceae
1628,1629,1,Callitris endlicheri,Cupressaceae
1629,1630,1,Calocedrus decurrens,Cupressaceae
1630,1631,1,Chamaecyparis lawsoniana,Cupressaceae
1631,1632,1,Chamaecyparis thyoides,Cupressaceae
1632,1633,1,Cryptomeria japonica,Cupressaceae
1633,1634,1,Cunninghamia lanceolata,Cupressaceae
1634,1635,1,Cupressus lusitanica,Cupressaceae
1635,1636,1,Cupressus macnabiana,Cupressaceae
1636,1637,1,Cupressus macrocarpa,Cupressaceae
1637,1638,1,Cupressus nootkatensis,Cupressaceae
1638,1639,1,Cupressus sempervirens,Cupressaceae
1639,1640,1,Cupressus torulosa,Cupressaceae
1640,1641,1,Fitzroya cupressoides,Cupressaceae
1641,1642,1,Juniperus deppeana,Cupressaceae
1642,1643,1,Juniperus occidentalis,Cupressaceae
1643,1644,1,Juniperus oxycedrus,Cupressaceae
1644,1645,1,Juniperus procera,Cupressaceae
1645,1646,1,Juniperus virginiana,Cupressaceae
1646,1647,1,Pilgerodendron uviferum,Cupressaceae
1647,1648,1,Platycladus orientalis,Cupressaceae
1648,1649,1,Sequoia sempervirens,Cupressaceae
1649,1650,1,Sequoiadendron gigantum,Cupressaceae
1650,1651,1,Taxodium distichum,Cupressaceae
1651,1652,1,Tetraclinis articulata,Cupressaceae
1652,1653,1,Thuja occidentalis,Cupressaceae
1653,1654,1,Thuja plicata,Cupressaceae
1654,1655,1,Widdringtonia whytei,Cupressaceae
1655,1656,1,Abies alba,Pinaceae
1656,1657,1,Abies amabilis,Pinaceae
1657,1658,1,Abies balsamea,Pinaceae
1658,1659,1,Abies bracteata,Pinaceae
1659,1660,1,Abies concolor,Pinaceae
1660,1661,1,Abies grandis,Pinaceae
1661,1662,1,Abies guatemalensis,Pinaceae
1662,1663,1,Abies lasiocarpa,Pinaceae
1663,1664,1,Abies magnifica,Pinaceae
1664,1665,1,Abies procera,Pinaceae
1665,1666,1,Abies sibirica,Pinaceae
1666,1667,1,Abies spectabilis,Pinaceae
1667,1668,1,Cedrus atlantica,Pinaceae
1668,1669,1,Cedrus deodara,Pinaceae
1669,1670,1,Cedrus libani,Pinaceae
1670,1671,1,Larix decidua,Pinaceae
1671,1672,1,Larix gmelinii,Pinaceae
1672,1673,1,Larix kaempferi,Pinaceae
